"trial","trial_in_block","block","gate","target_image","chosen_image","chosen_img_index","correct","rt","date","id","gender","age","asl_fluency","age_learned_asl","gate_name","gate_num","gate_signer"
"116","2","4","p_bird_where_1_27_3","bird","bird","1",TRUE,"4160","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","3","p"
"117","3","4","r_book_where_4_08_6","book","book","1",TRUE,"6624","2015-05-19-23-53",41,"Female","37","2","19","r_book_where_4","6","r"
"118","4","4","r_bear_where_4_07_5","bear","bear","1",TRUE,"6759","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","5","r"
"119","5","4","r_ball_which_2_01_2","ball","shoe","0",FALSE,"12059","2015-05-19-23-53",41,"Female","37","2","19","r_ball_which_2","2","r"
"120","6","4","p_doll_find_1_28_1","doll","doll","0",TRUE,"6197","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","1","p"
"121","7","4","r_ball_where_4_07_2","ball","ball","1",TRUE,"6738","2015-05-19-23-53",41,"Female","37","2","19","r_ball_where_4","2","r"
"122","8","4","r_cat_where_4_00_3","cat","cat","1",TRUE,"6761","2015-05-19-23-53",41,"Female","37","2","19","r_cat_where_3","3","r"
"123","9","4","r_shoes_which_1_26_5","shoe","shoe","1",TRUE,"3935","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","5","r"
"124","10","4","r_love_bear_3_20_4","bear","bear","0",TRUE,"8030","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","4","r"
"125","11","4","p_doll_where_1_25_2","doll","doll","0",TRUE,"12598","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","2","p"
"126","12","4","r_book_which_1_28_2","book","car","1",FALSE,"6376","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","2","r"
"127","13","4","r_doll_where_3_28_3","doll","doll","1",TRUE,"9505","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","3","r"
"128","14","4","p_kitty_where_2_04_2","cat","cat","0",TRUE,"5273","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","2","p"
"129","15","4","p_shoe_hey_3_00_6","shoe","shoe","0",TRUE,"5184","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","6","p"
"130","16","4","r_love_shoes_3_17_5","shoe","ball","0",FALSE,"7389","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","5","r"
"131","17","4","p_kitty_hey_3_01_2","cat","cat","1",TRUE,"6456","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","2","p"
"132","18","4","r_love_book_3_29_6","book","book","1",TRUE,"6412","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","6","r"
"133","19","4","r_bird_where_4_07_2","bird","bird","0",TRUE,"8627","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","2","r"
"134","20","4","p_shoe_where_1_22_5","shoe","shoe","1",TRUE,"5511","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","5","p"
"135","21","4","p_bear_where_1_27_3","bear","doll","1",FALSE,"4689","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","3","p"
"136","22","4","r_car_which_1_26_1","car","book","0",FALSE,"7862","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","1","r"
"137","23","4","r_car_where_3_25_5","car","car","0",TRUE,"9043","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","5","r"
"138","24","4","p_bear_look_1_28_2","bear","doll","1",FALSE,"11924","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","2","p"
"139","25","4","r_shoes_where_3_26_1","shoe","ball","0",FALSE,"9167","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","1","r"
"140","26","4","p_ball_find_2_02_2","ball","shoe","1",FALSE,"4341","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","2","p"
"141","27","4","r_doll_which_1_24_5","doll","bear","1",FALSE,"4903","2015-05-19-23-53",41,"Female","37","2","19","r_doll_which_1","5","r"
"142","28","4","r_love_doll_3_25_6","doll","doll","0",TRUE,"5802","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","6","r"
"143","29","4","r_love_car_3_21_4","car","car","0",TRUE,"7164","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","4","r"
"144","30","4","p_bird_look_1_24_1","bird","bird","1",TRUE,"4250","2015-05-19-23-53",41,"Female","37","2","19","p_bird_look_1","1","p"
"145","31","4","p_car_where_1_21_2","car","book","1",FALSE,"5003","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","2","p"
"146","32","4","p_book_look_2_06_6","book","book","0",TRUE,"4914","2015-05-19-23-53",41,"Female","37","2","19","p_book_look_2","6","p"
"147","33","4","p_book_where_2_00_1","book","car","1",FALSE,"5409","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","1","p"
"148","34","4","r_bear_which_1_24_2","bear","bear","1",TRUE,"7761","2015-05-19-23-53",41,"Female","37","2","19","r_bear_which_1","2","r"
"149","35","4","r_love_cat_3_25_5","cat","cat","0",TRUE,"6388","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","5","r"
"150","36","4","r_love_ball_3_20_4","ball","ball","1",TRUE,"9459","2015-05-19-23-53",41,"Female","37","2","19","r_love_ball_3","4","r"
"151","37","4","r_love_bird_3_24_6","bird","bird","0",TRUE,"6377","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","6","r"
"152","38","4","r_cat_which_1_26_5","cat","cat","0",TRUE,"3597","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","5","r"
"153","1","5","p_doll_where_1_26_3","doll","doll","1",TRUE,"5522","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","3","p"
"154","2","5","r_doll_which_1_20_1","doll","doll","0",TRUE,"7255","2015-05-19-23-53",41,"Female","37","2","19","r_doll_which_1","1","r"
"155","3","5","r_ball_where_4_09_4","ball","ball","1",TRUE,"6668","2015-05-19-23-53",41,"Female","37","2","19","r_ball_where_4","4","r"
"156","4","5","p_car_where_1_24_5","car","car","1",TRUE,"8773","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","5","p"
"157","5","5","r_love_bird_3_19_1","bird","cat","1",FALSE,"9099","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","1","r"
"158","6","5","p_shoe_hey_2_25_1","shoe","shoe","0",TRUE,"8041","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","1","p"
"159","7","5","r_bear_where_4_05_3","bear","bear","0",TRUE,"7816","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","3","r"
"160","8","5","r_book_where_4_06_4","book","book","1",TRUE,"8020","2015-05-19-23-53",41,"Female","37","2","19","r_book_where_4","4","r"
"161","9","5","r_love_car_3_18_1","car","car","0",TRUE,"10101","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","1","r"
"162","10","5","p_ball_where_1_21_1","ball","shoe","0",FALSE,"12936","2015-05-19-23-53",41,"Female","37","2","19","p_ball_where_1","1","p"
"163","11","5","p_bird_look_1_29_6","bird","bird","0",TRUE,"5870","2015-05-19-23-53",41,"Female","37","2","19","p_bird_look_1","6","p"
"164","12","5","r_book_which_1_27_1","book","car","1",FALSE,"12159","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","1","r"
"165","13","5","r_love_shoes_3_13_1","shoe","ball","0",FALSE,"59725","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","1","r"
"166","14","5","p_bird_where_2_00_6","bird","bird","1",TRUE,"4453","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","6","p"
"167","15","5","p_bear_look_2_00_4","bear","bear","0",TRUE,"4868","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","4","p"
"168","16","5","r_cat_which_1_23_2","cat","cat","1",TRUE,"4543","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","2","r"
"169","17","5","p_book_where_2_04_5","book","book","0",TRUE,"4689","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","5","p"
"170","18","5","p_book_look_2_01_1","book","car","1",FALSE,"4711","2015-05-19-23-53",41,"Female","37","2","19","p_book_look_2","1","p"
"171","19","5","r_bird_where_4_09_4","bird","bird","1",TRUE,"6635","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","4","r"
"172","20","5","r_love_doll_3_24_5","doll","doll","1",TRUE,"7062","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","5","r"
"173","21","5","r_shoes_where_3_29_4","shoe","shoe","1",TRUE,"6523","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","4","r"
"174","22","5","r_doll_where_3_26_1","doll","doll","0",TRUE,"9269","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","1","r"
"175","23","5","r_love_cat_3_26_6","cat","cat","0",TRUE,"6670","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","6","r"
"176","24","5","r_love_bear_3_21_5","bear","bear","1",TRUE,"6792","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","5","r"
"177","25","5","r_bear_which_1_26_4","bear","bear","0",TRUE,"6208","2015-05-19-23-53",41,"Female","37","2","19","r_bear_which_1","4","r"
"178","26","5","p_ball_find_2_01_1","ball","shoe","0",FALSE,"3721","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","1","p"
"179","27","5","r_love_ball_3_22_6","ball","ball","1",TRUE,"7299","2015-05-19-23-53",41,"Female","37","2","19","r_love_ball_3","6","r"
"180","28","5","p_shoe_where_1_18_1","shoe","shoe","1",TRUE,"4823","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","1","p"
"181","29","5","r_car_which_2_01_6","car","car","0",TRUE,"4048","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","6","r"
"182","30","5","p_kitty_hey_3_05_6","cat","cat","1",TRUE,"6568","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","6","p"
"183","31","5","p_bear_where_2_00_6","bear","bear","1",TRUE,"4206","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","6","p"
"184","32","5","p_doll_find_2_02_5","doll","doll","1",TRUE,"4643","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","5","p"
"185","33","5","r_shoes_which_1_23_2","shoe","shoe","0",TRUE,"5489","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","2","r"
"186","34","5","r_car_where_3_21_1","car","car","1",TRUE,"7220","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","1","r"
"187","35","5","r_cat_where_3_28_1","cat","cat","1",TRUE,"7255","2015-05-19-23-53",41,"Female","37","2","19","r_cat_where_3","1","r"
"188","36","5","r_love_book_3_26_3","book","book","0",TRUE,"9268","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","3","r"
"189","37","5","r_ball_which_2_03_4","ball","ball","1",TRUE,"4880","2015-05-19-23-53",41,"Female","37","2","19","r_ball_which_2","4","r"
"190","38","5","p_kitty_where_2_06_4","cat","cat","0",TRUE,"9854","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","4","p"
"191","1","6","p_kitty_where_2_08_6","cat","cat","1",TRUE,"5138","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","6","p"
"192","2","6","r_cat_where_3_29_2","cat","cat","0",TRUE,"9064","2015-05-19-23-53",41,"Female","37","2","19","r_cat_where_3","2","r"
"193","3","6","r_bear_which_1_25_3","bear","bear","0",TRUE,"5228","2015-05-19-23-53",41,"Female","37","2","19","r_bear_which_1","3","r"
"194","4","6","r_bear_where_4_04_2","bear","bear","1",TRUE,"7636","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","2","r"
"195","5","6","p_doll_find_2_00_3","doll","doll","0",TRUE,"4645","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","3","p"
"196","6","6","r_love_bear_3_19_3","bear","bear","0",TRUE,"8097","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","3","r"
"197","7","6","r_cat_which_1_22_1","cat","cat","1",TRUE,"7288","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","1","r"
"198","8","6","p_ball_find_2_06_6","ball","ball","0",TRUE,"5162","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","6","p"
"199","9","6","r_love_cat_3_22_2","cat","cat","1",TRUE,"6939","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","2","r"
"200","10","6","r_love_car_3_23_6","car","car","0",TRUE,"6973","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","6","r"
"201","11","6","p_book_where_2_05_6","book","book","0",TRUE,"7400","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","6","p"
"202","12","6","r_shoes_where_4_00_5","shoe","shoe","1",TRUE,"6759","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","5","r"
"203","13","6","r_doll_which_1_22_3","doll","doll","1",TRUE,"7478","2015-05-19-23-53",41,"Female","37","2","19","r_doll_which_1","3","r"
"204","14","6","r_love_shoes_3_15_3","shoe","shoe","1",TRUE,"5915","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","3","r"
"205","15","6","p_bear_where_1_25_1","bear","doll","0",FALSE,"6782","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","1","p"
"206","16","6","r_book_where_4_07_5","book","book","0",TRUE,"6579","2015-05-19-23-53",41,"Female","37","2","19","r_book_where_4","5","r"
"207","17","6","p_kitty_hey_3_02_3","cat","bird","0",FALSE,"11562","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","3","p"
"208","18","6","p_bear_look_1_29_3","bear","bear","0",TRUE,"7277","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","3","p"
"209","19","6","p_bird_look_1_26_3","bird","bird","1",TRUE,"4790","2015-05-19-23-53",41,"Female","37","2","19","p_bird_look_1","3","p"
"210","20","6","r_car_where_3_24_4","car","car","0",TRUE,"6433","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","4","r"
"211","21","6","r_doll_where_4_01_6","doll","doll","0",TRUE,"6995","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","6","r"
"212","22","6","p_shoe_where_1_19_2","shoe","shoe","0",TRUE,"4712","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","2","p"
"213","23","6","r_ball_where_4_11_6","ball","ball","1",TRUE,"6771","2015-05-19-23-53",41,"Female","37","2","19","r_ball_where_4","6","r"
"214","24","6","p_book_look_2_04_4","book","book","0",TRUE,"5374","2015-05-19-23-53",41,"Female","37","2","19","p_book_look_2","4","p"
"215","25","6","p_ball_where_1_23_3","ball","shoe","1",FALSE,"6039","2015-05-19-23-53",41,"Female","37","2","19","p_ball_where_1","3","p"
"216","26","6","p_car_where_1_23_4","car","car","0",TRUE,"8403","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","4","p"
"217","27","6","r_love_book_3_24_1","book","car","0",FALSE,"8042","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","1","r"
"218","28","6","p_bird_where_1_28_4","bird","bird","1",TRUE,"4419","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","4","p"
"219","29","6","r_love_doll_3_22_3","doll","doll","0",TRUE,"10933","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","3","r"
"220","30","6","p_doll_where_1_27_4","doll","doll","1",TRUE,"4948","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","4","p"
"221","31","6","r_shoes_which_1_25_4","shoe","shoe","0",TRUE,"3856","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","4","r"
"222","32","6","r_bird_where_4_06_1","bird","bird","0",TRUE,"9640","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","1","r"
"223","33","6","r_book_which_2_02_6","book","book","0",TRUE,"4621","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","6","r"
"224","34","6","r_car_which_1_29_4","car","car","1",TRUE,"4464","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","4","r"
"225","35","6","r_ball_which_2_05_6","ball","ball","0",TRUE,"4069","2015-05-19-23-53",41,"Female","37","2","19","r_ball_which_2","6","r"
"226","36","6","p_shoe_hey_2_28_4","shoe","shoe","0",TRUE,"6084","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","4","p"
"227","37","6","r_love_ball_3_17_1","ball","shoe","1",FALSE,"8559","2015-05-19-23-53",41,"Female","37","2","19","r_love_ball_3","1","r"
"228","38","6","r_love_bird_3_23_5","bird","bird","1",TRUE,"9301","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","5","r"
"1","1","1","p_doll_where_1_29_6","doll","doll","1",TRUE,"4716","2015-05-23-16-24",46,"Female","27","3","5","p_doll_where_1","6","p"
"2","2","1","p_ball_find_2_03_3","ball","ball","0",TRUE,"7540","2015-05-23-16-24",46,"Female","27","3","5","p_ball_find_2","3","p"
"3","3","1","p_bird_where_2_00_6","bird","cat","1",FALSE,"2948","2015-05-23-16-24",46,"Female","27","3","5","p_bird_where_1","6","p"
"4","4","1","r_love_bird_3_19_1","bird","cat","1",FALSE,"11341","2015-05-23-16-24",46,"Female","27","3","5","r_love_bird_3","1","r"
"5","5","1","r_book_where_4_06_4","book","book","0",TRUE,"12260","2015-05-23-16-24",46,"Female","27","3","5","r_book_where_4","4","r"
"6","6","1","r_bird_where_4_11_6","bird","bird","0",TRUE,"6105","2015-05-23-16-24",46,"Female","27","3","5","r_bird_where_4","6","r"
"7","7","1","p_ball_where_1_21_1","ball","shoe","1",FALSE,"6131","2015-05-23-16-24",46,"Female","27","3","5","p_ball_where_1","1","p"
"8","8","1","r_love_car_3_18_1","car","book","1",FALSE,"14721","2015-05-23-16-24",46,"Female","27","3","5","r_love_car_3","1","r"
"9","9","1","r_shoes_where_3_29_4","shoe","shoe","0",TRUE,"13117","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_where_3","4","r"
"10","10","1","r_bear_where_4_06_4","bear","bear","1",TRUE,"13617","2015-05-23-16-24",46,"Female","27","3","5","r_bear_where_4","4","r"
"11","11","1","r_love_doll_3_21_2","doll","doll","1",TRUE,"10901","2015-05-23-16-24",46,"Female","27","3","5","r_love_doll_3","2","r"
"12","12","1","r_doll_where_3_29_4","doll","doll","1",TRUE,"11837","2015-05-23-16-24",46,"Female","27","3","5","r_doll_where_3","4","r"
"13","13","1","p_book_look_2_03_3","book","book","1",TRUE,"8193","2015-05-23-16-24",46,"Female","27","3","5","p_book_look_2","3","p"
"14","14","1","p_doll_find_2_02_5","doll","doll","1",TRUE,"6772","2015-05-23-16-24",46,"Female","27","3","5","p_doll_find_1","5","p"
"15","15","1","r_love_ball_3_21_5","ball","ball","1",TRUE,"10933","2015-05-23-16-24",46,"Female","27","3","5","r_love_ball_3","5","r"
"16","16","1","p_kitty_where_2_04_2","cat","cat","0",TRUE,"7090","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_where_2","2","p"
"17","17","1","p_shoe_where_1_21_4","shoe","ball","1",FALSE,"5625","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_where_1","4","p"
"18","18","1","p_car_where_1_24_5","car","car","1",TRUE,"7444","2015-05-23-16-24",46,"Female","27","3","5","p_car_where_1","5","p"
"19","19","1","r_love_bear_3_18_2","bear","bear","1",TRUE,"14125","2015-05-23-16-24",46,"Female","27","3","5","r_love_bear_3","2","r"
"20","20","1","p_bird_look_1_24_1","bird","bird","0",TRUE,"3556","2015-05-23-16-24",46,"Female","27","3","5","p_bird_look_1","1","p"
"21","21","1","r_book_which_1_27_1","book","car","1",FALSE,"6241","2015-05-23-16-24",46,"Female","27","3","5","r_book_which_1","1","r"
"22","22","1","r_doll_which_1_24_5","doll","doll","0",TRUE,"5828","2015-05-23-16-24",46,"Female","27","3","5","r_doll_which_1","5","r"
"23","23","1","r_car_which_2_01_6","car","car","1",TRUE,"5601","2015-05-23-16-24",46,"Female","27","3","5","r_car_which_1","6","r"
"24","24","1","r_cat_where_3_28_1","cat","cat","1",TRUE,"11209","2015-05-23-16-24",46,"Female","27","3","5","r_cat_where_3","1","r"
"25","25","1","r_car_where_3_23_3","car","car","1",TRUE,"13152","2015-05-23-16-24",46,"Female","27","3","5","r_car_where_3","3","r"
"26","26","1","r_bear_which_1_23_1","bear","bear","0",TRUE,"8268","2015-05-23-16-24",46,"Female","27","3","5","r_bear_which_1","1","r"
"27","27","1","r_love_cat_3_22_2","cat","cat","0",TRUE,"5356","2015-05-23-16-24",46,"Female","27","3","5","r_love_cat_3","2","r"
"28","28","1","p_bear_where_2_00_6","bear","bear","0",TRUE,"3260","2015-05-23-16-24",46,"Female","27","3","5","p_bear_where_1","6","p"
"29","29","1","p_bear_look_1_27_1","bear","doll","1",FALSE,"8008","2015-05-23-16-24",46,"Female","27","3","5","p_bear_look_1","1","p"
"30","30","1","r_shoes_which_1_23_2","shoe","shoe","1",TRUE,"6285","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_which_1","2","r"
"31","31","1","r_love_shoes_3_13_1","shoe","ball","0",FALSE,"13737","2015-05-23-16-24",46,"Female","27","3","5","r_love_shoes_3","1","r"
"32","32","1","p_kitty_hey_3_03_4","cat","cat","1",TRUE,"9665","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_hey_3","4","p"
"33","33","1","r_cat_which_1_27_6","cat","cat","0",TRUE,"6008","2015-05-23-16-24",46,"Female","27","3","5","r_cat_which_1","6","r"
"34","34","1","r_love_book_3_28_5","book","book","0",TRUE,"5400","2015-05-23-16-24",46,"Female","27","3","5","r_love_book_3","5","r"
"35","35","1","r_ball_which_2_04_5","ball","ball","1",TRUE,"6261","2015-05-23-16-24",46,"Female","27","3","5","r_ball_which_2","5","r"
"36","36","1","p_book_where_2_01_2","book","car","0",FALSE,"6460","2015-05-23-16-24",46,"Female","27","3","5","p_book_where_2","2","p"
"37","37","1","r_ball_where_4_11_6","ball","ball","1",TRUE,"5409","2015-05-23-16-24",46,"Female","27","3","5","r_ball_where_4","6","r"
"38","38","1","p_shoe_hey_2_27_3","shoe","shoe","0",TRUE,"4884","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_hey_2","3","p"
"39","1","2","r_car_where_3_25_5","car","car","0",TRUE,"5176","2015-05-23-16-24",46,"Female","27","3","5","r_car_where_3","5","r"
"40","2","2","r_love_car_3_20_3","car","car","1",TRUE,"9601","2015-05-23-16-24",46,"Female","27","3","5","r_love_car_3","3","r"
"41","3","2","p_doll_find_2_01_4","doll","doll","1",TRUE,"9928","2015-05-23-16-24",46,"Female","27","3","5","p_doll_find_1","4","p"
"42","4","2","p_shoe_hey_2_28_4","shoe","ball","0",FALSE,"9517","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_hey_2","4","p"
"43","5","2","p_shoe_where_1_23_6","shoe","shoe","0",TRUE,"4705","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_where_1","6","p"
"44","6","2","r_cat_where_4_02_5","cat","cat","1",TRUE,"12384","2015-05-23-16-24",46,"Female","27","3","5","r_cat_where_3","5","r"
"45","7","2","r_bear_where_4_05_3","bear","bear","1",TRUE,"15149","2015-05-23-16-24",46,"Female","27","3","5","r_bear_where_4","3","r"
"46","8","2","r_love_bear_3_21_5","bear","bear","1",TRUE,"7277","2015-05-23-16-24",46,"Female","27","3","5","r_love_bear_3","5","r"
"47","9","2","p_ball_find_2_02_2","ball","shoe","1",FALSE,"8417","2015-05-23-16-24",46,"Female","27","3","5","p_ball_find_2","2","p"
"48","10","2","r_doll_which_1_20_1","doll","doll","1",TRUE,"8788","2015-05-23-16-24",46,"Female","27","3","5","r_doll_which_1","1","r"
"49","11","2","r_love_bird_3_20_2","bird","cat","0",FALSE,"14185","2015-05-23-16-24",46,"Female","27","3","5","r_love_bird_3","2","r"
"50","12","2","r_love_doll_3_25_6","doll","doll","1",TRUE,"11509","2015-05-23-16-24",46,"Female","27","3","5","r_love_doll_3","6","r"
"51","13","2","r_love_ball_3_18_2","ball","shoe","0",FALSE,"13721","2015-05-23-16-24",46,"Female","27","3","5","r_love_ball_3","2","r"
"52","14","2","p_ball_where_1_23_3","ball","shoe","1",FALSE,"10873","2015-05-23-16-24",46,"Female","27","3","5","p_ball_where_1","3","p"
"53","15","2","r_book_where_4_03_1","book","car","1",FALSE,"5920","2015-05-23-16-24",46,"Female","27","3","5","r_book_where_4","1","r"
"54","16","2","r_love_cat_3_23_3","cat","cat","0",TRUE,"11549","2015-05-23-16-24",46,"Female","27","3","5","r_love_cat_3","3","r"
"55","17","2","r_cat_which_1_24_3","cat","cat","1",TRUE,"6029","2015-05-23-16-24",46,"Female","27","3","5","r_cat_which_1","3","r"
"56","18","2","r_love_book_3_24_1","book","book","1",TRUE,"13781","2015-05-23-16-24",46,"Female","27","3","5","r_love_book_3","1","r"
"57","19","2","p_kitty_where_2_05_3","cat","bird","1",FALSE,"8144","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_where_2","3","p"
"58","20","2","p_bear_look_2_00_4","bear","bear","1",TRUE,"8057","2015-05-23-16-24",46,"Female","27","3","5","p_bear_look_1","4","p"
"59","21","2","p_kitty_hey_3_05_6","cat","cat","0",TRUE,"5052","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_hey_3","6","p"
"60","22","2","r_bear_which_1_24_2","bear","bear","1",TRUE,"10345","2015-05-23-16-24",46,"Female","27","3","5","r_bear_which_1","2","r"
"61","23","2","r_shoes_where_3_27_2","shoe","ball","1",FALSE,"32759","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_where_3","2","r"
"62","24","2","r_love_shoes_3_14_2","shoe","ball","1",FALSE,"13725","2015-05-23-16-24",46,"Female","27","3","5","r_love_shoes_3","2","r"
"63","25","2","p_doll_where_1_26_3","doll","doll","1",TRUE,"6588","2015-05-23-16-24",46,"Female","27","3","5","p_doll_where_1","3","p"
"64","26","2","r_ball_where_4_06_1","ball","ball","1",TRUE,"16094","2015-05-23-16-24",46,"Female","27","3","5","r_ball_where_4","1","r"
"65","27","2","r_bird_where_4_09_4","bird","bird","1",TRUE,"12936","2015-05-23-16-24",46,"Female","27","3","5","r_bird_where_4","4","r"
"66","28","2","r_ball_which_2_03_4","ball","ball","0",TRUE,"4204","2015-05-23-16-24",46,"Female","27","3","5","r_ball_which_2","4","r"
"67","29","2","p_book_look_2_01_1","book","car","1",FALSE,"6968","2015-05-23-16-24",46,"Female","27","3","5","p_book_look_2","1","p"
"68","30","2","p_car_where_1_21_2","car","book","0",FALSE,"3725","2015-05-23-16-24",46,"Female","27","3","5","p_car_where_1","2","p"
"69","31","2","p_bird_where_1_28_4","bird","bird","1",TRUE,"6312","2015-05-23-16-24",46,"Female","27","3","5","p_bird_where_1","4","p"
"70","32","2","r_book_which_2_01_5","book","car","0",FALSE,"7173","2015-05-23-16-24",46,"Female","27","3","5","r_book_which_1","5","r"
"71","33","2","p_bear_where_1_29_5","bear","bear","0",TRUE,"4180","2015-05-23-16-24",46,"Female","27","3","5","p_bear_where_1","5","p"
"72","34","2","r_car_which_1_28_3","car","car","1",TRUE,"6757","2015-05-23-16-24",46,"Female","27","3","5","r_car_which_1","3","r"
"73","35","2","r_shoes_which_1_25_4","shoe","shoe","0",TRUE,"7040","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_which_1","4","r"
"74","36","2","r_doll_where_3_26_1","doll","doll","1",TRUE,"12837","2015-05-23-16-24",46,"Female","27","3","5","r_doll_where_3","1","r"
"75","37","2","p_bird_look_1_25_2","bird","cat","0",FALSE,"8385","2015-05-23-16-24",46,"Female","27","3","5","p_bird_look_1","2","p"
